dt,AverageTemperature,AverageTemperatureUncertainty,Country
1852-07-01,14.116,1.53,Australia
1852-08-01,15.33,1.4,Australia
1852-09-01,18.74,1.446,Australia
1852-10-01,21.984,1.493,Australia
1852-11-01,24.073,1.466,Australia
1852-12-01,26.888,1.84,Australia
1853-01-01,26.953000000000007,1.393,Australia
1853-02-01,25.905,1.411,Australia
1853-03-01,24.070999999999998,1.5959999999999999,Australia
1853-04-01,20.587,1.473,Australia
1853-05-01,17.230999999999998,1.396,Australia
1853-06-01,14.22,1.5190000000000001,Australia
1853-07-01,14.433,1.34,Australia
1853-08-01,16.168,1.401,Australia
1853-09-01,18.835,1.4340000000000002,Australia
1853-10-01,21.911,1.429,Australia
1853-11-01,24.625,1.6440000000000001,Australia
1853-12-01,26.56,1.48,Australia
1854-01-01,26.809,1.535,Australia
1854-05-01,17.891,1.465,Australia
1854-06-01,14.213,1.392,Australia
1854-07-01,14.510000000000002,1.517,Australia
1854-08-01,16.079,1.479,Australia
1854-09-01,18.653,1.354,Australia
1854-10-01,22.723000000000006,1.531,Australia
1854-11-01,24.822,1.3030000000000002,Australia
1854-12-01,26.863000000000003,1.8430000000000002,Australia
1855-02-01,27.312,1.745,Australia
1855-03-01,24.963,1.496,Australia
1855-04-01,22.462,1.7109999999999999,Australia
1855-05-01,18.276,1.423,Australia
1855-06-01,14.704,1.3880000000000001,Australia
1855-07-01,13.901000000000002,1.331,Australia
1855-08-01,15.723,1.26,Australia
1855-09-01,18.81,1.4380000000000002,Australia
1855-10-01,22.162,1.569,Australia
1855-11-01,24.769,1.36,Australia
1855-12-01,25.703000000000007,2.0709999999999997,Australia
1856-01-01,27.85,1.7380000000000002,Australia
1856-02-01,26.574,1.909,Australia
1856-03-01,25.38,2.21,Australia
1856-04-01,21.631999999999998,1.58,Australia
1856-05-01,17.296,1.652,Australia
1856-06-01,15.046,1.646,Australia
1856-07-01,13.663,1.42,Australia
1856-08-01,15.469,1.6669999999999998,Australia
1856-09-01,18.399,1.649,Australia
1856-10-01,21.584,1.538,Australia
1856-11-01,24.563,1.5630000000000002,Australia
1856-12-01,26.324,1.755,Australia
1857-01-01,26.932,1.5619999999999998,Australia
1857-02-01,27.45,2.231,Australia
1857-03-01,24.348000000000006,1.446,Australia
1857-04-01,20.773000000000003,1.433,Australia
1857-05-01,16.54,1.298,Australia
1857-06-01,14.058,1.278,Australia
1857-07-01,14.018,1.272,Australia
1857-08-01,15.56,1.3869999999999998,Australia
1857-09-01,18.557000000000002,1.421,Australia
1857-10-01,21.447,1.4080000000000001,Australia
1857-11-01,24.595,1.368,Australia
1857-12-01,27.319000000000006,1.442,Australia
1858-01-01,28.915,1.851,Australia
1858-02-01,26.897,1.4409999999999998,Australia
1858-03-01,25.344,1.473,Australia
1858-04-01,21.993,1.5419999999999998,Australia
1858-05-01,17.485,1.365,Australia
1858-06-01,14.359000000000002,1.411,Australia
1858-07-01,13.342,1.386,Australia
1858-08-01,15.374,1.3159999999999998,Australia
1858-09-01,18.215,1.31,Australia
1858-10-01,22.029,1.385,Australia
1858-11-01,25.724,1.5719999999999998,Australia
1858-12-01,26.281,1.526,Australia
1859-01-01,27.374,1.3459999999999999,Australia
1859-02-01,26.533,1.4869999999999999,Australia
1859-03-01,24.896,1.399,Australia
1859-04-01,21.555,1.354,Australia
1859-05-01,17.573999999999998,1.281,Australia
1859-06-01,14.474,1.386,Australia
1859-07-01,13.462000000000002,1.36,Australia
1859-08-01,15.772,1.2770000000000001,Australia
1859-09-01,18.278,1.256,Australia
1859-10-01,22.397,1.399,Australia
1859-11-01,25.096,1.641,Australia
1859-12-01,26.856,1.621,Australia
1860-01-01,27.78,1.955,Australia
1860-02-01,26.597,1.551,Australia
1860-03-01,24.557,1.973,Australia
1860-04-01,21.386999999999997,1.298,Australia
1860-05-01,17.482999999999997,1.249,Australia
1860-06-01,14.787,1.274,Australia
1860-07-01,14.238,1.215,Australia
1860-08-01,16.27,1.347,Australia
1860-09-01,19.429000000000002,1.4040000000000001,Australia
1860-10-01,22.241,1.251,Australia
1860-11-01,24.555,1.521,Australia
1860-12-01,25.622,1.6909999999999998,Australia
1861-01-01,26.297,1.548,Australia
1861-02-01,26.162,1.521,Australia
1861-03-01,25.558000000000003,1.284,Australia
1861-04-01,22.096999999999998,1.435,Australia
1861-05-01,17.496,1.256,Australia
1861-06-01,15.04,1.7519999999999998,Australia
1861-07-01,13.863,1.3719999999999999,Australia
1861-08-01,15.711,1.1909999999999998,Australia
1861-09-01,18.693,1.181,Australia
1861-10-01,22.366,1.209,Australia
1861-11-01,25.158,1.6,Australia
1861-12-01,25.929,1.811,Australia
1862-01-01,26.864,1.662,Australia
1862-02-01,26.066,1.5759999999999998,Australia
1862-03-01,25.254,1.375,Australia
1862-04-01,20.881999999999998,1.3630000000000002,Australia
1862-05-01,17.756999999999994,1.6159999999999999,Australia
1862-06-01,14.523,1.402,Australia
1862-07-01,14.289000000000001,1.364,Australia
1862-08-01,15.582,1.425,Australia
1862-09-01,18.829,1.4069999999999998,Australia
1862-10-01,22.318,1.525,Australia
1862-11-01,25.230999999999998,1.416,Australia
1862-12-01,26.27,1.579,Australia
1863-01-01,28.044,1.965,Australia
1863-02-01,27.389,2.3609999999999998,Australia
1863-03-01,25.151,1.278,Australia
1863-04-01,22.090999999999998,1.599,Australia
1863-05-01,17.994,1.291,Australia
1863-06-01,15.082,1.412,Australia
1863-07-01,14.023,1.2990000000000002,Australia
1863-08-01,15.416,1.354,Australia
1863-09-01,18.27,1.256,Australia
1863-10-01,21.491,1.273,Australia
1863-11-01,24.578000000000007,1.367,Australia
1863-12-01,26.179,1.555,Australia
1864-01-01,26.997,1.473,Australia
1864-02-01,26.216,1.588,Australia
1864-03-01,24.514,1.383,Australia
1864-04-01,21.441,1.3459999999999999,Australia
1864-05-01,17.671999999999993,1.3030000000000002,Australia
1864-06-01,14.645,1.446,Australia
1864-07-01,14.039000000000001,1.284,Australia
1864-08-01,15.49,1.4480000000000002,Australia
1864-09-01,19.049000000000003,1.49,Australia
1864-10-01,21.797,1.256,Australia
1864-11-01,24.964,1.501,Australia
1864-12-01,25.707,1.495,Australia
1865-01-01,27.451,1.4069999999999998,Australia
1865-02-01,26.198,1.5319999999999998,Australia
1865-03-01,24.487,1.305,Australia
1865-04-01,21.619,1.3980000000000001,Australia
1865-05-01,17.125999999999998,1.443,Australia
1865-06-01,14.558000000000002,1.291,Australia
1865-07-01,13.71,1.265,Australia
1865-08-01,15.908,1.281,Australia
1865-09-01,19.168000000000006,1.265,Australia
1865-10-01,22.323,1.3619999999999999,Australia
1865-11-01,26.05,1.484,Australia
1865-12-01,26.016,1.5030000000000001,Australia
1866-01-01,27.927,1.3519999999999999,Australia
1866-02-01,26.882,1.511,Australia
1866-03-01,24.608,1.331,Australia
1866-04-01,21.801,1.3,Australia
1866-05-01,18.164,1.335,Australia
1866-06-01,14.695,1.235,Australia
1866-07-01,14.269,1.3019999999999998,Australia
1866-08-01,15.888,1.252,Australia
1866-09-01,18.818,1.218,Australia
1866-10-01,22.008000000000006,1.265,Australia
1866-11-01,24.855,1.2930000000000001,Australia
1866-12-01,27.089,1.44,Australia
1867-01-01,27.794,1.5619999999999998,Australia
1867-02-01,26.796,1.285,Australia
1867-03-01,24.671,1.345,Australia
1867-04-01,21.941999999999997,1.345,Australia
1867-05-01,17.881999999999994,1.159,Australia
1867-06-01,15.465000000000002,1.165,Australia
1867-07-01,14.507,1.327,Australia
1867-08-01,15.918,1.285,Australia
1867-09-01,18.948,1.197,Australia
1867-10-01,22.857,1.359,Australia
1867-11-01,25.978,1.705,Australia
1867-12-01,26.968000000000004,1.6909999999999998,Australia
1868-01-01,26.477,1.304,Australia
1868-02-01,26.274,1.609,Australia
1868-03-01,25.456,1.246,Australia
1868-04-01,21.557,1.335,Australia
1868-05-01,18.199,1.369,Australia
1868-06-01,14.839,1.214,Australia
1868-07-01,14.159,1.16,Australia
1868-08-01,15.848,1.2570000000000001,Australia
1868-09-01,19.179000000000002,1.2009999999999998,Australia
1868-10-01,23.226,1.2919999999999998,Australia
1868-11-01,25.01,1.416,Australia
1868-12-01,27.147,1.376,Australia
1869-01-01,27.608,1.714,Australia
1869-02-01,27.337,1.5030000000000001,Australia
1869-03-01,25.216,1.305,Australia
1869-04-01,21.618,1.443,Australia
1869-05-01,17.666999999999994,1.262,Australia
1869-06-01,15.034,1.27,Australia
1869-07-01,14.163,1.163,Australia
1869-08-01,16.298,1.2590000000000001,Australia
1869-09-01,19.113,1.204,Australia
1869-10-01,22.134,1.2429999999999999,Australia
1869-11-01,25.664,1.232,Australia
1869-12-01,26.407,1.426,Australia
1870-01-01,27.433000000000003,1.3840000000000001,Australia
1870-02-01,27.09,1.601,Australia
1870-03-01,24.943,1.284,Australia
1870-04-01,21.743,1.291,Australia
1870-05-01,17.854999999999997,1.256,Australia
1870-06-01,15.380999999999998,1.236,Australia
1870-07-01,14.265999999999998,1.246,Australia
1870-08-01,15.787,1.264,Australia
1870-09-01,19.143,1.198,Australia
1870-10-01,22.409000000000002,1.253,Australia
1870-11-01,24.823,1.41,Australia
1870-12-01,26.267,1.43,Australia
1871-01-01,26.881,1.432,Australia
1871-02-01,26.79,1.58,Australia
1871-03-01,24.578000000000007,1.3630000000000002,Australia
1871-04-01,21.916999999999998,1.324,Australia
1871-05-01,18.178,1.251,Australia
1871-06-01,14.962000000000002,1.169,Australia
1871-07-01,14.263,1.159,Australia
1871-08-01,16.641,1.186,Australia
1871-09-01,19.292,1.147,Australia
1871-10-01,22.141,1.193,Australia
1871-11-01,24.492,1.234,Australia
1871-12-01,27.381,1.212,Australia
1872-01-01,27.72,1.7719999999999998,Australia
1872-02-01,27.063,1.5490000000000002,Australia
1872-03-01,25.168000000000006,1.337,Australia
1872-04-01,20.925,1.472,Australia
1872-05-01,17.546999999999993,1.381,Australia
1872-06-01,15.287,1.284,Australia
1872-07-01,14.061,1.291,Australia
1872-08-01,14.876,1.278,Australia
1872-09-01,19.112000000000002,1.138,Australia
1872-10-01,22.052,1.204,Australia
1872-11-01,25.117,1.335,Australia
1872-12-01,25.555,1.844,Australia
1873-01-01,26.802,1.358,Australia
1873-02-01,26.778000000000002,1.389,Australia
1873-03-01,24.798,1.329,Australia
1873-04-01,20.816,1.4669999999999999,Australia
1873-05-01,17.805,1.2790000000000001,Australia
1873-06-01,15.326,1.251,Australia
1873-07-01,13.445,1.178,Australia
1873-08-01,16.053,1.121,Australia
1873-09-01,18.651,1.2570000000000001,Australia
1873-10-01,22.695,1.193,Australia
1873-11-01,23.907,1.227,Australia
1873-12-01,26.815,1.595,Australia
1874-01-01,27.402,1.5730000000000002,Australia
1874-02-01,26.39,1.335,Australia
1874-03-01,24.078000000000007,1.3869999999999998,Australia
1874-04-01,22.25,1.193,Australia
1874-05-01,17.566,1.176,Australia
1874-06-01,14.457,1.315,Australia
1874-07-01,13.343,1.1340000000000001,Australia
1874-08-01,15.512,1.162,Australia
1874-09-01,18.41,1.147,Australia
1874-10-01,22.652,1.4080000000000001,Australia
1874-11-01,24.653,1.402,Australia
1874-12-01,26.801,1.3659999999999999,Australia
1875-01-01,27.287,1.264,Australia
1875-02-01,26.66,1.2930000000000001,Australia
1875-03-01,24.52,1.3,Australia
1875-04-01,21.553,1.197,Australia
1875-05-01,17.419999999999998,1.146,Australia
1875-06-01,14.956,1.217,Australia
1875-07-01,14.116,1.207,Australia
1875-08-01,15.95,1.1159999999999999,Australia
1875-09-01,18.539,1.153,Australia
1875-10-01,22.38,1.148,Australia
1875-11-01,24.01,1.254,Australia
1875-12-01,25.262,1.2790000000000001,Australia
1876-01-01,27.083,1.0759999999999998,Australia
1876-02-01,26.698,1.205,Australia
1876-03-01,25.742,1.361,Australia
1876-04-01,21.148000000000003,1.182,Australia
1876-05-01,17.508,1.031,Australia
1876-06-01,14.014000000000001,0.945,Australia
1876-07-01,13.37,0.9890000000000001,Australia
1876-08-01,15.36,0.95,Australia
1876-09-01,18.686,1.05,Australia
1876-10-01,22.164,1.088,Australia
1876-11-01,24.489,1.185,Australia
1876-12-01,26.786,1.2109999999999999,Australia
1877-01-01,27.454,1.3459999999999999,Australia
1877-02-01,27.64,1.273,Australia
1877-03-01,25.277,0.941,Australia
1877-04-01,21.848000000000006,1.093,Australia
1877-05-01,17.851,0.965,Australia
1877-06-01,14.57,2.156,Australia
1877-07-01,14.494000000000002,1.181,Australia
1877-08-01,16.694000000000006,0.951,Australia
1877-09-01,18.665000000000006,0.998,Australia
1877-10-01,22.474,0.993,Australia
1877-11-01,25.985,1.3219999999999998,Australia
1877-12-01,26.741,1.357,Australia
1878-01-01,29.028,2.353,Australia
1878-02-01,27.901,1.114,Australia
1878-03-01,26.772,0.917,Australia
1878-04-01,22.729,0.9840000000000001,Australia
1878-05-01,18.141,0.982,Australia
1878-06-01,14.067,0.9079999999999999,Australia
1878-07-01,15.663,2.14,Australia
1878-08-01,16.584,0.968,Australia
1878-09-01,20.362000000000002,1.244,Australia
1878-10-01,24.088,1.5090000000000001,Australia
1878-11-01,25.868,1.436,Australia
1878-12-01,27.365,1.3530000000000002,Australia
1879-01-01,29.128,0.875,Australia
1879-02-01,27.159,0.841,Australia
1879-03-01,24.616,0.8240000000000001,Australia
1879-04-01,21.125999999999998,1.015,Australia
1879-05-01,16.147000000000002,0.978,Australia
1879-06-01,14.316,0.847,Australia
1879-07-01,13.696000000000002,1.452,Australia
1879-08-01,15.542,0.8170000000000001,Australia
1879-09-01,18.106,0.7879999999999999,Australia
1879-10-01,21.575,0.91,Australia
1879-11-01,25.298,0.848,Australia
1879-12-01,27.507,1.28,Australia
1880-01-01,27.747,1.268,Australia
1880-02-01,27.107,1.056,Australia
1880-03-01,26.17,1.33,Australia
1880-04-01,21.635,0.8059999999999999,Australia
1880-05-01,18.123,1.249,Australia
1880-06-01,14.001,0.805,Australia
1880-07-01,13.229000000000001,0.6729999999999999,Australia
1880-08-01,17.54,0.99,Australia
1880-09-01,19.134,0.8290000000000001,Australia
1880-10-01,21.851,0.8079999999999999,Australia
1880-11-01,26.04,2.037,Australia
1880-12-01,27.358,0.951,Australia
1881-01-01,28.166,0.976,Australia
1881-02-01,27.348000000000006,1.061,Australia
1881-03-01,25.445,0.893,Australia
1881-04-01,22.531,0.9309999999999999,Australia
1881-05-01,19.487,0.777,Australia
1881-06-01,13.972000000000001,1.06,Australia
1881-07-01,13.629000000000001,0.755,Australia
1881-08-01,16.379,0.778,Australia
1881-09-01,19.057000000000002,0.725,Australia
1881-10-01,22.458000000000002,0.6629999999999999,Australia
1881-11-01,25.445,0.9229999999999999,Australia
1881-12-01,27.593000000000004,1.042,Australia
1882-01-01,28.466,0.93,Australia
1882-02-01,27.256,1.05,Australia
1882-03-01,26.439,0.804,Australia
1882-04-01,21.779,0.6940000000000001,Australia
1882-05-01,17.933,0.531,Australia
1882-06-01,13.231000000000002,0.785,Australia
1882-07-01,13.444,0.5760000000000001,Australia
1882-08-01,16.558,0.64,Australia
1882-09-01,19.753,0.579,Australia
1882-10-01,22.632,0.5920000000000001,Australia
1882-11-01,25.699,0.84,Australia
1882-12-01,26.579,0.71,Australia
1883-01-01,28.022,0.836,Australia
1883-02-01,26.606,1.075,Australia
1883-03-01,24.941,0.888,Australia
1883-04-01,21.4,0.61,Australia
1883-05-01,17.648,0.465,Australia
1883-06-01,16.576,0.731,Australia
1883-07-01,14.28,0.748,Australia
1883-08-01,16.19,0.602,Australia
1883-09-01,18.254,0.55,Australia
1883-10-01,22.079,0.5489999999999999,Australia
1883-11-01,24.873,0.696,Australia
1883-12-01,27.379,0.8740000000000001,Australia
1884-01-01,28.08,0.7859999999999999,Australia
1884-02-01,28.072,0.743,Australia
1884-03-01,25.808000000000003,0.9109999999999999,Australia
1884-04-01,21.462,0.8540000000000001,Australia
1884-05-01,16.772000000000002,0.7240000000000001,Australia
1884-06-01,14.999,0.613,Australia
1884-07-01,13.102,0.604,Australia
1884-08-01,17.119,0.631,Australia
1884-09-01,19.605,0.565,Australia
1884-10-01,22.364,0.731,Australia
1884-11-01,25.195999999999998,0.856,Australia
1884-12-01,26.019,1.063,Australia
1885-01-01,27.38,0.652,Australia
1885-02-01,26.547,0.746,Australia
1885-03-01,23.573,0.8140000000000001,Australia
1885-04-01,20.517,0.674,Australia
1885-05-01,18.47,0.626,Australia
1885-06-01,13.663,0.5770000000000001,Australia
1885-07-01,13.554,0.612,Australia
1885-08-01,16.575,0.828,Australia
1885-09-01,19.715,0.5710000000000001,Australia
1885-10-01,23.662,0.7340000000000001,Australia
1885-11-01,25.493,0.6759999999999999,Australia
1885-12-01,27.914,0.8170000000000001,Australia
1886-01-01,28.105,0.826,Australia
1886-02-01,27.368000000000002,1.0759999999999998,Australia
1886-03-01,25.236,0.8220000000000001,Australia
1886-04-01,21.438,0.653,Australia
1886-05-01,17.831999999999994,0.596,Australia
1886-06-01,14.267000000000001,0.517,Australia
1886-07-01,14.237,0.505,Australia
1886-08-01,16.163,0.607,Australia
1886-09-01,19.723000000000006,0.763,Australia
1886-10-01,21.372,0.7879999999999999,Australia
1886-11-01,25.482,0.701,Australia
1886-12-01,26.179,0.843,Australia
1887-01-01,28.352,1.041,Australia
1887-02-01,26.03,1.047,Australia
1887-03-01,25.44,0.8,Australia
1887-04-01,21.38,0.664,Australia
1887-05-01,17.110999999999994,0.5429999999999999,Australia
1887-06-01,13.976,0.515,Australia
1887-07-01,13.675999999999998,0.741,Australia
1887-08-01,15.702,0.602,Australia
1887-09-01,18.795,0.634,Australia
1887-10-01,22.143,0.8370000000000001,Australia
1887-11-01,24.934,0.727,Australia
1887-12-01,26.321,0.609,Australia
1888-01-01,28.308000000000003,1.063,Australia
1888-02-01,27.068,0.677,Australia
1888-03-01,24.775,0.565,Australia
1888-04-01,22.409,0.672,Australia
1888-05-01,17.785,0.501,Australia
1888-06-01,15.394,0.5870000000000001,Australia
1888-07-01,13.613,0.5579999999999999,Australia
1888-08-01,16.014,0.563,Australia
1888-09-01,19.336,0.491,Australia
1888-10-01,22.841,0.5589999999999999,Australia
1888-11-01,27.243,1.294,Australia
1888-12-01,28.673000000000002,0.941,Australia
1889-01-01,27.912,0.9259999999999999,Australia
1889-02-01,28.202,0.9640000000000001,Australia
1889-03-01,26.718000000000004,0.679,Australia
1889-04-01,22.37,0.475,Australia
1889-05-01,18.463,0.585,Australia
1889-06-01,15.372000000000002,0.366,Australia
1889-07-01,13.724,0.509,Australia
1889-08-01,15.877,0.511,Australia
1889-09-01,19.911,0.574,Australia
1889-10-01,23.584,0.542,Australia
1889-11-01,26.256999999999998,0.892,Australia
1889-12-01,27.699,1.179,Australia
1890-01-01,27.776,0.617,Australia
1890-02-01,26.809,0.975,Australia
1890-03-01,25.608,0.892,Australia
1890-04-01,21.521,0.914,Australia
1890-05-01,17.910999999999994,0.879,Australia
1890-06-01,15.374,0.504,Australia
1890-07-01,13.224,0.542,Australia
1890-08-01,15.848,0.4270000000000001,Australia
1890-09-01,19.648,0.6509999999999999,Australia
1890-10-01,22.788,0.605,Australia
1890-11-01,24.747,0.519,Australia
1890-12-01,26.505,0.528,Australia
1891-01-01,26.32,0.67,Australia
1891-02-01,26.271,0.747,Australia
1891-03-01,25.225,0.66,Australia
1891-04-01,20.581,0.385,Australia
1891-05-01,18.148,0.506,Australia
1891-06-01,13.872,0.473,Australia
1891-07-01,12.529000000000002,0.466,Australia
1891-08-01,14.409,0.402,Australia
1891-09-01,18.099,0.523,Australia
1891-10-01,22.295,0.606,Australia
1891-11-01,25.177,0.685,Australia
1891-12-01,27.082,0.674,Australia
1892-01-01,27.661,0.845,Australia
1892-02-01,27.769000000000002,1.043,Australia
1892-03-01,25.855,0.946,Australia
1892-04-01,20.488000000000003,0.509,Australia
1892-05-01,17.137999999999998,0.5920000000000001,Australia
1892-06-01,14.606000000000002,0.452,Australia
1892-07-01,14.022,0.488,Australia
1892-08-01,17.146,0.41,Australia
1892-09-01,18.97,0.27699999999999997,Australia
1892-10-01,22.542,0.331,Australia
1892-11-01,25.575,0.736,Australia
1892-12-01,26.729,0.915,Australia
1893-01-01,27.262,0.669,Australia
1893-02-01,27.143,0.695,Australia
1893-03-01,25.451999999999998,0.825,Australia
1893-04-01,21.570999999999998,0.603,Australia
1893-05-01,18.075,0.591,Australia
1893-06-01,14.184000000000001,0.29,Australia
1893-07-01,14.503,0.295,Australia
1893-08-01,16.285,0.402,Australia
1893-09-01,19.376,0.413,Australia
1893-10-01,23.621,0.5720000000000001,Australia
1893-11-01,25.367,0.5489999999999999,Australia
1893-12-01,26.918000000000006,0.326,Australia
1894-01-01,27.256,0.504,Australia
1894-02-01,25.789,0.449,Australia
1894-03-01,25.392,0.7829999999999999,Australia
1894-04-01,21.038,0.424,Australia
1894-05-01,16.168,0.377,Australia
1894-06-01,14.273,0.39299999999999996,Australia
1894-07-01,13.03,0.231,Australia
1894-08-01,15.347,0.539,Australia
1894-09-01,17.887999999999995,0.354,Australia
1894-10-01,22.287,0.375,Australia
1894-11-01,25.799,0.44,Australia
1894-12-01,26.742,0.523,Australia
1895-01-01,26.235,0.605,Australia
1895-02-01,26.005,0.504,Australia
1895-03-01,25.12,0.452,Australia
1895-04-01,21.316999999999997,0.47600000000000003,Australia
1895-05-01,17.337999999999994,0.501,Australia
1895-06-01,14.732000000000001,0.35700000000000004,Australia
1895-07-01,12.868,0.37,Australia
1895-08-01,16.066,0.5760000000000001,Australia
1895-09-01,18.797,0.627,Australia
1895-10-01,23.344,0.51,Australia
1895-11-01,25.341,0.506,Australia
1895-12-01,27.634,0.44,Australia
1896-01-01,28.665,0.488,Australia
1896-02-01,27.105,0.5589999999999999,Australia
1896-03-01,25.563,0.44299999999999995,Australia
1896-04-01,21.605999999999998,0.5489999999999999,Australia
1896-05-01,17.054000000000002,0.27699999999999997,Australia
1896-06-01,13.616,0.292,Australia
1896-07-01,12.761,0.4,Australia
1896-08-01,14.706,0.696,Australia
1896-09-01,18.290000000000006,0.57,Australia
1896-10-01,23.772,0.5710000000000001,Australia
1896-11-01,25.549,0.48700000000000004,Australia
1896-12-01,28.071,0.426,Australia
1897-01-01,27.654,0.81,Australia
1897-02-01,27.157,0.688,Australia
1897-03-01,24.773000000000003,0.532,Australia
1897-04-01,22.315,0.524,Australia
1897-05-01,17.197999999999997,0.442,Australia
1897-06-01,16.031000000000002,0.45799999999999996,Australia
1897-07-01,14.904000000000002,0.395,Australia
1897-08-01,15.689,0.395,Australia
1897-09-01,19.406,0.452,Australia
1897-10-01,22.701,0.48100000000000004,Australia
1897-11-01,26.63,0.67,Australia
1897-12-01,27.352,0.4320000000000001,Australia
1898-01-01,28.246,0.56,Australia
1898-02-01,26.926,0.585,Australia
1898-03-01,25.318,0.478,Australia
1898-04-01,21.035999999999998,0.39899999999999997,Australia
1898-05-01,16.057000000000002,0.381,Australia
1898-06-01,14.867,0.391,Australia
1898-07-01,13.827,0.496,Australia
1898-08-01,16.651,0.569,Australia
1898-09-01,20.071,0.344,Australia
1898-10-01,22.699,0.295,Australia
1898-11-01,25.726,0.436,Australia
1898-12-01,27.427,0.619,Australia
1899-01-01,26.149,0.728,Australia
1899-02-01,27.616,0.547,Australia
1899-03-01,25.103,0.39399999999999996,Australia
1899-04-01,21.805,0.47100000000000003,Australia
1899-05-01,16.613,0.366,Australia
1899-06-01,14.306,0.35200000000000004,Australia
1899-07-01,12.566,0.332,Australia
1899-08-01,15.083,0.281,Australia
1899-09-01,19.781,0.391,Australia
1899-10-01,21.742,0.373,Australia
1899-11-01,25.625999999999998,0.385,Australia
1899-12-01,27.853,0.45899999999999996,Australia
1900-01-01,27.514,0.462,Australia
1900-02-01,29.122,0.534,Australia
1900-03-01,25.277,0.41100000000000003,Australia
1900-04-01,21.253,0.325,Australia
1900-05-01,17.180999999999994,0.385,Australia
1900-06-01,15.472000000000001,0.423,Australia
1900-07-01,12.986,0.48200000000000004,Australia
1900-08-01,16.034000000000002,0.37799999999999995,Australia
1900-09-01,18.532,0.444,Australia
1900-10-01,23.156,0.503,Australia
1900-11-01,26.644,0.34299999999999997,Australia
1900-12-01,28.028,0.499,Australia
1901-01-01,28.035,0.41,Australia
1901-02-01,27.324,0.682,Australia
1901-03-01,24.906,0.413,Australia
1901-04-01,21.272,0.606,Australia
1901-05-01,18.083,0.446,Australia
1901-06-01,14.034,0.371,Australia
1901-07-01,12.839,0.345,Australia
1901-08-01,15.286,0.317,Australia
1901-09-01,19.972,0.45899999999999996,Australia
1901-10-01,21.998,0.40299999999999997,Australia
1901-11-01,26.815,0.377,Australia
1901-12-01,28.427,0.521,Australia
1902-01-01,28.013,0.687,Australia
1902-02-01,27.423000000000002,0.442,Australia
1902-03-01,25.583,0.21899999999999997,Australia
1902-04-01,21.945999999999998,0.342,Australia
1902-05-01,17.756,0.512,Australia
1902-06-01,14.725,0.488,Australia
1902-07-01,14.007,0.449,Australia
1902-08-01,15.528,0.531,Australia
1902-09-01,19.222,0.32799999999999996,Australia
1902-10-01,22.663,0.342,Australia
1902-11-01,25.766,0.32899999999999996,Australia
1902-12-01,26.543000000000006,0.503,Australia
1903-01-01,27.818,0.5660000000000001,Australia
1903-02-01,27.263,0.721,Australia
1903-03-01,25.764,0.42,Australia
1903-04-01,21.655,0.366,Australia
1903-05-01,17.296999999999993,0.257,Australia
1903-06-01,14.249,0.332,Australia
1903-07-01,13.343,0.35600000000000004,Australia
1903-08-01,15.902,0.39899999999999997,Australia
1903-09-01,18.808,0.45399999999999996,Australia
1903-10-01,21.893,0.377,Australia
1903-11-01,24.693,0.353,Australia
1903-12-01,25.436,0.519,Australia
1904-01-01,26.317,0.665,Australia
1904-02-01,25.98,0.568,Australia
1904-03-01,24.221,0.35600000000000004,Australia
1904-04-01,21.443,0.24,Australia
1904-05-01,17.601,0.327,Australia
1904-06-01,13.744000000000002,0.359,Australia
1904-07-01,13.7,0.41100000000000003,Australia
1904-08-01,15.41,0.508,Australia
1904-09-01,18.602,0.302,Australia
1904-10-01,21.682,0.27,Australia
1904-11-01,25.423,0.32299999999999995,Australia
1904-12-01,27.527,0.268,Australia
1905-01-01,28.012,0.639,Australia
1905-02-01,26.565,0.4970000000000001,Australia
1905-03-01,25.594,0.239,Australia
1905-04-01,22.109,0.33299999999999996,Australia
1905-05-01,18.375999999999998,0.397,Australia
1905-06-01,14.419,0.507,Australia
1905-07-01,13.531,0.381,Australia
1905-08-01,15.026,0.366,Australia
1905-09-01,17.314,0.435,Australia
1905-10-01,20.333,0.39,Australia
1905-11-01,25.072,0.425,Australia
1905-12-01,27.779,0.41200000000000003,Australia
1906-01-01,29.239,0.46,Australia
1906-02-01,28.569000000000006,0.426,Australia
1906-03-01,24.38,0.264,Australia
1906-04-01,22.853,0.204,Australia
1906-05-01,18.732,0.488,Australia
1906-06-01,16.324,0.47100000000000003,Australia
1906-07-01,14.991,0.413,Australia
1906-08-01,15.932,0.32899999999999996,Australia
1906-09-01,18.772000000000002,0.319,Australia
1906-10-01,22.357,0.342,Australia
1906-11-01,24.128,0.297,Australia
1906-12-01,26.343000000000004,0.585,Australia
1907-01-01,26.972,0.40399999999999997,Australia
1907-02-01,26.928,0.473,Australia
1907-03-01,24.364,0.281,Australia
1907-04-01,21.101,0.235,Australia
1907-05-01,17.855999999999995,0.441,Australia
1907-06-01,14.829,0.3,Australia
1907-07-01,14.267000000000001,0.252,Australia
1907-08-01,16.134,0.326,Australia
1907-09-01,19.298,0.316,Australia
1907-10-01,22.946,0.23800000000000002,Australia
1907-11-01,24.522,0.27,Australia
1907-12-01,26.317,0.336,Australia
1908-01-01,28.217,0.507,Australia
1908-02-01,26.669,0.623,Australia
1908-03-01,24.162,0.318,Australia
1908-04-01,21.574,0.172,Australia
1908-05-01,17.363,0.319,Australia
